vz box1,vz box2,N box1 average,N box1 std,N box2 average,N box2 std,N1 x N2 average,N1 x N2 std,g2 average,g2 std
50.0,63.63636,0.051470588235294115,0.2293349482097562,0.7113970588235294,1.3042566225440058,0.051470588235294115,0.43033847556690125,1.4056847545219637,13.564536671138995
50.0,64.54545,0.051470588235294115,0.2293349482097562,0.5551470588235294,1.146975836490942,0.029411764705882353,0.2765527459596106,1.0293282876064334,10.919325443359117
50.0,65.45455,0.051470588235294115,0.2293349482097562,0.5422794117647058,0.9757912910559176,0.01838235294117647,0.14751581037460212,0.6585956416464892,6.16021549688869
50.0,66.36364,0.051470588235294115,0.2293349482097562,0.40808823529411764,0.7859310929133226,0.02389705882352941,0.18552269614047334,1.1377091377091377,10.416869416879006
50.0,67.27273,0.051470588235294115,0.2293349482097562,0.40808823529411764,0.7350779662794874,0.014705882352941176,0.14792831461108702,0.7001287001287002,7.805207507985606
50.0,68.18182,0.051470588235294115,0.2293349482097562,0.39889705882352944,0.8672890578265056,0.012867647058823529,0.16570584818475861,0.6267281105990783,8.648291579526896
50.0,69.09091,0.051470588235294115,0.2293349482097562,0.3382352941176471,0.7673886094203206,0.027573529411764705,0.22127371556190317,1.5838509316770186,14.975447377575046
50.0,70.0,0.051470588235294115,0.2293349482097562,0.30330882352941174,0.6932375856260105,0.014705882352941176,0.14792831461108702,0.941991341991342,10.584844291843115
50.0,70.90909,0.051470588235294115,0.2293349482097562,0.25919117647058826,0.6514667459103146,0.0055147058823529415,0.07412417884977038,0.4133738601823708,5.945054021511797
50.0,71.81818,0.051470588235294115,0.2293349482097562,0.3069852941176471,0.725405146062772,0.016544117647058824,0.1761628188633021,1.0470487596236098,12.336431112279975
50.0,72.72727,0.051470588235294115,0.2293349482097562,0.22058823529411764,0.5750000588753367,0.009191176470588236,0.09551685626066699,0.8095238095238096,9.39347862134795
50.0,73.63636,0.051470588235294115,0.2293349482097562,0.20220588235294118,0.4888392553500868,0.014705882352941176,0.18147316611715028,1.412987012987013,18.850391170566134
50.0,74.54545,0.051470588235294115,0.2293349482097562,0.24448529411764705,0.4788019423180119,0.014705882352941176,0.13490568932174327,1.1686358754027928,12.135982738240084
50.0,75.45455,0.051470588235294115,0.2293349482097562,0.17647058823529413,0.45630194102165744,0.003676470588235294,0.060578048203689776,0.4047619047619047,6.987716975256448
50.0,76.36364,0.051470588235294115,0.2293349482097562,0.19117647058823528,0.45843365128593133,0.012867647058823529,0.11280719442226267,1.307692307692308,13.236701591904314
50.0,77.27273,0.051470588235294115,0.2293349482097562,0.18382352941176472,0.4614367167560221,0.012867647058823529,0.14174606032629697,1.3599999999999999,16.51711541681454
50.0,78.18182,0.051470588235294115,0.2293349482097562,0.19669117647058823,0.48162180763976364,0.011029411764705883,0.10453636593886795,1.0894526034712952,11.71758597636298
50.0,79.09091,0.051470588235294115,0.2293349482097562,0.16544117647058823,0.4005297921467766,0.014705882352941176,0.13490568932174327,1.7269841269841273,18.101945892865654
50.0,80.0,0.051470588235294115,0.2293349482097562,0.20772058823529413,0.4652324188545382,0.016544117647058824,0.15384035961106088,1.5474083438685209,16.3276644785463
50.0,80.90909,0.051470588235294115,0.2293349482097562,0.19301470588235295,0.47542450911973033,0.003676470588235294,0.060578048203689776,0.37006802721088433,6.382134191074254
50.0,81.81818,0.051470588235294115,0.2293349482097562,0.16911764705882354,0.4257831620094988,0.0055147058823529415,0.07412417884977038,0.6335403726708075,9.111908450337104
50.0,82.72727,0.051470588235294115,0.2293349482097562,0.15808823529411764,0.4169617631216749,0.014705882352941176,0.15989380074280168,1.8073089700996678,21.764883468823765
50.0,83.63636,0.051470588235294115,0.2293349482097562,0.15073529411764705,0.40174505600287036,0.007352941176470588,0.08551208798801604,0.9477351916376308,12.070326517157431
50.0,84.54545,0.051470588235294115,0.2293349482097562,0.20588235294117646,0.494800174467448,0.003676470588235294,0.060578048203689776,0.3469387755102041,5.980321087835298
50.0,85.45455,0.051470588235294115,0.2293349482097562,0.18382352941176472,0.4239984343129809,0.009191176470588236,0.09551685626066699,0.9714285714285713,11.210282647296635
50.0,86.36364,0.051470588235294115,0.2293349482097562,0.1875,0.4599523556077277,0.011029411764705883,0.12087635441229577,1.1428571428571428,13.808254124651095
50.0,87.27273,0.051470588235294115,0.2293349482097562,0.1488970588235294,0.3908232286001345,0.001838235294117647,0.04287464628562721,0.2398589065255732,5.730280648403998
50.0,88.18182,0.051470588235294115,0.2293349482097562,0.13970588235294118,0.40115476257683674,0.009191176470588236,0.09551685626066699,1.2781954887218046,14.911475940625214
50.0,89.09091,0.051470588235294115,0.2293349482097562,0.1636029411764706,0.4214316960866513,0.009191176470588236,0.095516856260667,1.0914927768860354,12.657873064814849
50.0,90.0,0.051470588235294115,0.2293349482097562,0.1488970588235294,0.4047128855995804,0.01838235294117647,0.14751581037460212,2.3985890652557322,22.961290342256664
50.0,90.90909,0.051470588235294115,0.2293349482097562,0.14154411764705882,0.3982029220269764,0.012867647058823529,0.14174606032629697,1.7662337662337662,21.567794549236247
50.0,91.81818,0.051470588235294115,0.2293349482097562,0.14338235294117646,0.37119134386188135,0.0055147058823529415,0.07412417884977038,0.7472527472527474,10.75681314665909
50.0,92.72727,0.051470588235294115,0.2293349482097562,0.1636029411764706,0.43434364070788206,0.007352941176470588,0.08551208798801604,0.8731942215088283,11.11908340808979
50.0,93.63636,0.051470588235294115,0.2293349482097562,0.15808823529411764,0.4125213578146393,0.012867647058823529,0.15419204541845938,1.5813953488372092,20.634177652293385
50.0,94.54545,0.051470588235294115,0.2293349482097562,0.13970588235294118,0.3965373907789481,0.003676470588235294,0.060578048203689776,0.5112781954887218,8.846860125860191
50.0,95.45455,0.051470588235294115,0.2293349482097562,0.16176470588235295,0.41554664763167615,0.0055147058823529415,0.07412417884977038,0.6623376623376624,9.53207606393446
50.0,96.36364,0.051470588235294115,0.2293349482097562,0.14338235294117646,0.4089608095849841,0.009191176470588236,0.09551685626066699,1.2454212454212457,14.52326813952591
50.0,97.27273,0.051470588235294115,0.2293349482097562,0.13602941176470587,0.41146959262221555,0.009191176470588236,0.1131667401767098,1.312741312741313,17.641663677675282
50.0,98.18182,0.051470588235294115,0.2293349482097562,0.16176470588235295,0.3927630457367575,0.012867647058823529,0.128096465078956,1.5454545454545456,17.268232495467384
50.0,99.09091,0.051470588235294115,0.2293349482097562,0.1948529411764706,0.4568802613128929,0.009191176470588236,0.09551685626066699,0.9164420485175203,10.582789766401103
50.0,100.0,0.051470588235294115,0.2293349482097562,0.15073529411764705,0.38297013592908435,0.009191176470588236,0.09551685626066699,1.1846689895470386,13.729204609920956
50.0,100.90909,0.051470588235294115,0.2293349482097562,0.13419117647058823,0.35699803229166893,0.001838235294117647,0.04287464628562721,0.2661448140900196,6.359303993404285
50.0,101.81818,0.051470588235294115,0.2293349482097562,0.17095588235294118,0.4228751517865331,0.016544117647058824,0.15384035961106088,1.8801843317972349,19.936965171181434
50.0,102.72727,0.051470588235294115,0.2293349482097562,0.15441176470588236,0.4270534009951029,0.001838235294117647,0.042874646285627205,0.2312925170068027,5.529302934492737
50.0,103.63636,0.051470588235294115,0.2293349482097562,0.1636029411764706,0.42577918657300956,0.009191176470588236,0.09551685626066699,1.0914927768860354,12.664347291485782
50.0,104.54545,0.051470588235294115,0.2293349482097562,0.1801470588235294,0.4548603659928904,0.011029411764705883,0.10453636593886795,1.1895043731778427,12.814663561035987
50.0,105.45455,0.051470588235294115,0.2293349482097562,0.18382352941176472,0.42831987293629187,0.011029411764705883,0.12087635441229577,1.1657142857142857,14.05600475716004
50.0,106.36364,0.051470588235294115,0.2293349482097562,0.21875,0.48355792711588486,0.007352941176470588,0.10485970839351128,0.6530612244897959,9.863455961440867
50.0,107.27273,0.051470588235294115,0.2293349482097562,0.19117647058823528,0.45843365128593133,0.007352941176470588,0.08551208798801604,0.7472527472527474,9.477205260467937
50.0,108.18182,0.051470588235294115,0.2293349482097562,0.17463235294117646,0.4342812831689203,0.012867647058823529,0.15419204541845938,1.431578947368421,18.645052420310716
50.0,109.09091,0.051470588235294115,0.2293349482097562,0.17830882352941177,0.4285055707429361,0.0055147058823529415,0.07412417884977038,0.6008836524300443,8.630443660968814
50.0,110.0,0.051470588235294115,0.2293349482097562,0.18933823529411764,0.44493913289257947,0.009191176470588236,0.11316674017670982,0.9431345353675452,12.546662066078813
50.0,110.90909,0.051470588235294115,0.2293349482097562,0.22242647058823528,0.49692683013679584,0.011029411764705883,0.12087635441229577,0.963400236127509,11.599025958552685
50.0,111.81818,0.051470588235294115,0.2293349482097562,0.2261029411764706,0.5241661592433621,0.014705882352941176,0.13490568932174327,1.2636469221835076,13.215950379978404
50.0,112.72727,0.051470588235294115,0.2293349482097562,0.22058823529411764,0.5247632312978019,0.007352941176470588,0.08551208798801604,0.6476190476190476,8.211256155292245
50.0,113.63636,0.051470588235294115,0.2293349482097562,0.23897058823529413,0.5410136852287656,0.022058823529411766,0.1807254366654389,1.7934065934065937,17.21124816808334
50.0,114.54545,0.051470588235294115,0.2293349482097562,0.23345588235294118,0.5383131400254706,0.012867647058823529,0.14174606032629697,1.0708661417322836,12.96213702173661
50.0,115.45455,0.051470588235294115,0.2293349482097562,0.2867647058823529,0.6582312169430229,0.011029411764705883,0.12087635441229577,0.7472527472527474,9.005286207730125
50.0,116.36364,0.051470588235294115,0.2293349482097562,0.3272058823529412,0.7503925957615825,0.01838235294117647,0.13445323744028456,1.0914927768860354,9.677457564341118
50.0,117.27273,0.051470588235294115,0.2293349482097562,0.375,0.7251087427180245,0.012867647058823529,0.14174606032629697,0.6666666666666666,8.025991953544786
50.0,118.18182,0.051470588235294115,0.2293349482097562,0.39705882352941174,0.7336119855457424,0.01838235294117647,0.1595122426736506,0.8994708994708996,8.929935105980476
50.0,119.09091,0.051470588235294115,0.2293349482097562,0.40625,0.8952696950571157,0.009191176470588236,0.1131667401767098,0.4395604395604396,5.836527945410434
50.0,120.0,0.051470588235294115,0.2293349482097562,0.4099264705882353,0.8137700693112627,0.016544117647058824,0.23050550159090938,0.7841127482383088,11.575054214423268
50.0,120.90909,0.051470588235294115,0.2293349482097562,0.4742647058823529,0.8832800351018298,0.02389705882352941,0.20441417095650308,0.9789590254706534,9.616319803528931
50.0,121.81818,0.051470588235294115,0.2293349482097562,0.4430147058823529,0.8145019107298657,0.02022058823529412,0.15339961852601164,0.8867812685240073,7.9704391255368074
50.0,122.72727,0.051470588235294115,0.2293349482097562,0.53125,1.0419106528255937,0.029411764705882353,0.26289720195010985,1.0756302521008403,10.948001553251386
50.0,123.63636,0.051470588235294115,0.2293349482097562,0.6433823529411765,1.1680335400897373,0.03860294117647059,0.34382031538741503,1.1657142857142857,11.80057217232846
50.0,124.54545,0.051470588235294115,0.2293349482097562,0.7683823529411765,1.2294844451503424,0.029411764705882353,0.24096724888725182,0.7436773752563227,7.036953076707252
50.0,125.45455,0.051470588235294115,0.2293349482097562,0.8805147058823529,1.4935302191241775,0.04044117647058824,0.3618814507248525,0.8923352221890846,9.047536924847922
50.0,126.36364,0.051470588235294115,0.2293349482097562,1.036764705882353,1.6847625567751423,0.05698529411764706,0.5277448737003898,1.0678824721377913,11.111159341487717
50.0,127.27273,0.051470588235294115,0.2293349482097562,0.8878676470588235,1.5002516219099518,0.04411764705882353,0.3180893016327931,0.9653948535936114,8.343404440900777
50.0,128.18182,0.051470588235294115,0.2293349482097562,0.9338235294117647,1.4448853383546767,0.0661764705882353,0.4960574713088148,1.376827896512936,12.193799292761742
50.0,129.09091,0.051470588235294115,0.2293349482097562,0.6305147058823529,1.2502179963739812,0.06066176470588235,0.4911709648317471,1.8692211578508955,17.668241399959168
50.0,130.0,0.051470588235294115,0.2293349482097562,0.5569852941176471,1.0687538188852779,0.029411764705882353,0.24096724888725182,1.025931164545026,9.768355762291275
50.0,130.90909,0.051470588235294115,0.2293349482097562,0.4172794117647059,0.7892901600654101,0.027573529411764705,0.28655056878200097,1.2838263058527377,14.718113977781432
50.0,131.81818,0.051470588235294115,0.2293349482097562,0.43566176470588236,0.7454566644742234,0.03860294117647059,0.3100209053584764,1.7215189873417722,16.082884891014714
50.0,132.72727,0.051470588235294115,0.2293349482097562,0.38419117647058826,0.6955581832027746,0.03125,0.22078359528831534,1.5803144224196857,13.50644993452676
50.0,133.63636,0.051470588235294115,0.2293349482097562,0.3474264705882353,0.6963948164940793,0.034926470588235295,0.24403150575066812,1.9531368102796678,16.65200777412602
50.0,134.54545,0.051470588235294115,0.2293349482097562,0.29411764705882354,0.6173387554561854,0.011029411764705883,0.10453636593886795,0.7285714285714286,7.782091642921723
50.0,135.45455,0.051470588235294115,0.2293349482097562,0.16544117647058823,0.43576374839533893,0.02022058823529412,0.15339961852601164,2.374603174603175,21.807932977944077
50.0,136.36364,0.051470588235294115,0.2293349482097562,0.0974264705882353,0.3637243331589233,0.009191176470588236,0.09551685626066699,1.8328840970350406,21.825104346603766
50.0,137.27273,0.051470588235294115,0.2293349482097562,0.04411764705882353,0.22274520484403168,0.001838235294117647,0.04287464628562721,0.8095238095238094,19.652332599300312
50.0,138.18182,0.051470588235294115,0.2293349482097562,0.042279411764705885,0.21893587248422042,0.0055147058823529415,0.07412417884977038,2.53416149068323,38.20899979129567
50.0,139.09091,0.051470588235294115,0.2293349482097562,0.02022058823529412,0.14088364600486417,0.0,0.0,0.0,0.0
50.0,140.0,0.051470588235294115,0.2293349482097562,0.011029411764705883,0.10453636593886795,0.0,0.0,0.0,0.0
50.90909,50.0,0.1488970588235294,0.426859140738311,0.06801470588235294,0.2662178170568486,0.029411764705882353,0.2168305589149848,2.904237570904238,25.631247806903662
50.90909,50.90909,0.1488970588235294,0.426859140738311,0.14338235294117646,0.4308887908009626,0.18198529411764705,0.7295189462716801,1.492455418381344,1272.6304169505931
50.90909,51.81818,0.1488970588235294,0.426859140738311,0.2261029411764706,0.6147201945278797,0.06801470588235294,0.4551393769535752,2.0202750175649906,15.699780311819577
50.90909,52.72727,0.1488970588235294,0.426859140738311,0.2849264705882353,0.62312170365579,0.08272058823529412,0.4879346738145578,1.949820788530466,13.479834854327748
50.90909,53.63636,0.1488970588235294,0.426859140738311,0.3474264705882353,0.7764209299815965,0.07169117647058823,0.40758021076751844,1.385851459925534,9.351628359653933
50.90909,54.54545,0.1488970588235294,0.426859140738311,0.43014705882352944,0.9493097116379449,0.10110294117647059,0.5519750879078615,1.5785586155956526,10.338739946788493
50.90909,55.45455,0.1488970588235294,0.426859140738311,0.4889705882352941,1.0563617881646006,0.1213235294117647,0.7432850371944605,1.666388192703982,11.832466529449595
50.90909,56.36364,0.1488970588235294,0.426859140738311,0.59375,1.0626929464066945,0.17095588235294118,0.8508484585043234,1.9337231968810915,11.633326172111598
50.90909,57.27273,0.1488970588235294,0.426859140738311,0.5992647058823529,1.2173089496808218,0.11397058823529412,0.586737748178041,1.2772854654245247,7.961123637658136
50.90909,58.18182,0.1488970588235294,0.426859140738311,0.7408088235294118,1.3974813203518375,0.1488970588235294,1.1775519587409344,1.349875930521092,11.637270437938907
50.90909,59.09091,0.1488970588235294,0.426859140738311,0.8915441176470589,1.5899089604924241,0.15441176470588236,0.6744882949109154,1.1631920580374189,6.421751573224381
50.90909,60.0,0.1488970588235294,0.426859140738311,0.9577205882352942,1.7208651158156845,0.14705882352941177,0.9325654175678771,1.0312551835264567,7.412215669507895
50.90909,60.90909,0.1488970588235294,0.426859140738311,0.8841911764705882,1.5194891334708511,0.14705882352941177,0.8649458345570444,1.117014450347784,7.556620657024278
50.90909,61.81818,0.1488970588235294,0.426859140738311,0.7886029411764706,1.4708270172300348,0.11580882352941177,0.6360907948523158,0.9862729862729864,6.381558298499716
50.90909,62.72727,0.1488970588235294,0.426859140738311,0.7647058823529411,1.3212265862981356,0.0900735294117647,0.4471855862423934,0.7910731244064578,4.736652593912883
50.90909,63.63636,0.1488970588235294,0.426859140738311,0.7113970588235294,1.3042566225440058,0.0974264705882353,0.6810191651041002,0.9197690369094331,7.150641384407022
50.90909,64.54545,0.1488970588235294,0.426859140738311,0.5551470588235294,1.146975836490942,0.07352941176470588,0.41840445756398664,0.8895429645981522,5.9583957440498665
50.90909,65.45455,0.1488970588235294,0.426859140738311,0.5422794117647058,0.9757912910559176,0.06433823529411764,0.39506197328300907,0.7968194182883448,5.5868876195522486
50.90909,66.36364,0.1488970588235294,0.426859140738311,0.40808823529411764,0.7859310929133226,0.058823529411764705,0.3644356545852893,0.9680791903014125,6.866587380011447
50.90909,67.27273,0.1488970588235294,0.426859140738311,0.40808823529411764,0.7350779662794874,0.06433823529411764,0.4264465400262724,1.05883661439217,7.880772910363648
50.90909,68.18182,0.1488970588235294,0.426859140738311,0.39889705882352944,0.8672890578265056,0.05698529411764706,0.3246572236357066,0.9594356261022927,6.464917211127266
50.90909,69.09091,0.1488970588235294,0.426859140738311,0.3382352941176471,0.7673886094203206,0.042279411764705885,0.2575832341631282,0.8395061728395061,5.964832911146772
50.90909,70.0,0.1488970588235294,0.426859140738311,0.30330882352941174,0.6932375856260105,0.03308823529411765,0.24802873565440742,0.7326599326599327,6.11374680192257
50.90909,70.90909,0.1488970588235294,0.426859140738311,0.25919117647058826,0.6514667459103146,0.03676470588235294,0.288722039320867,0.9526311181157516,8.316280653980392
50.90909,71.81818,0.1488970588235294,0.426859140738311,0.3069852941176471,0.725405146062772,0.04779411764705882,0.26017897559023323,1.045612478746211,6.891267781183612
50.90909,72.72727,0.1488970588235294,0.426859140738311,0.22058823529411764,0.5750000588753367,0.01838235294117647,0.17066750368795935,0.5596707818930041,5.630514719885897
50.90909,73.63636,0.1488970588235294,0.426859140738311,0.20220588235294118,0.4888392553500868,0.03125,0.33918098191064766,1.0379349046015713,11.918992666413045
50.90909,74.54545,0.1488970588235294,0.426859140738311,0.24448529411764705,0.4788019423180119,0.03125,0.22078359528831534,0.8584424023020514,6.757704713356818
50.90909,75.45455,0.1488970588235294,0.426859140738311,0.17647058823529413,0.45630194102165744,0.016544117647058824,0.1761628188633021,0.6296296296296297,7.131392790988454
50.90909,76.36364,0.1488970588235294,0.426859140738311,0.19117647058823528,0.45843365128593133,0.022058823529411766,0.1807254366654389,0.7749287749287751,6.978326624981135
50.90909,77.27273,0.1488970588235294,0.426859140738311,0.18382352941176472,0.4614367167560221,0.022058823529411766,0.15904465081639652,0.8059259259259259,6.572335282909838
50.90909,78.18182,0.1488970588235294,0.426859140738311,0.19669117647058823,0.48162180763976364,0.04044117647058824,0.25428299557242795,1.3808699665397486,10.123745731776049
50.90909,79.09091,0.1488970588235294,0.426859140738311,0.16544117647058823,0.4005297921467766,0.034926470588235295,0.22844013065644644,1.417832647462277,10.69117241897739
50.90909,80.0,0.1488970588235294,0.426859140738311,0.20772058823529413,0.4652324188545382,0.042279411764705885,0.29740304308421106,1.366983502676718,10.825544705364495
50.90909,80.90909,0.1488970588235294,0.426859140738311,0.19301470588235295,0.47542450911973033,0.042279411764705885,0.44188524115714456,1.4711346266901824,16.35015907189053
50.90909,81.81818,0.1488970588235294,0.426859140738311,0.16911764705882354,0.4257831620094988,0.025735294117647058,0.20865131187961558,1.0220075147611378,9.157686041203952
50.90909,82.72727,0.1488970588235294,0.426859140738311,0.15808823529411764,0.4169617631216749,0.03308823529411765,0.2480287356544074,1.4056847545219637,11.874902796292446
50.90909,83.63636,0.1488970588235294,0.426859140738311,0.15073529411764705,0.40174505600287036,0.03125,0.194153733395803,1.3923517012947908,10.224302326499108
50.90909,84.54545,0.1488970588235294,0.426859140738311,0.20588235294117646,0.494800174467448,0.027573529411764705,0.20394993183123641,0.8994708994708995,7.455521299184508
50.90909,85.45455,0.1488970588235294,0.426859140738311,0.18382352941176472,0.4239984343129809,0.034926470588235295,0.2983576810094799,1.2760493827160493,11.868784939829318
50.90909,86.36364,0.1488970588235294,0.426859140738311,0.1875,0.4599523556077277,0.04411764705882353,0.28121407557130895,1.580246913580247,11.70518489932631
50.90909,87.27273,0.1488970588235294,0.426859140738311,0.1488970588235294,0.3908232286001345,0.01838235294117647,0.1475158103746021,0.8291418991007469,7.393160094715366
50.90909,88.18182,0.1488970588235294,0.426859140738311,0.13970588235294118,0.40115476257683674,0.02022058823529412,0.19561290339119758,0.972059779077323,10.197315307493565
50.90909,89.09091,0.1488970588235294,0.426859140738311,0.1636029411764706,0.4214316960866513,0.034926470588235295,0.2440315057506681,1.4337633513663477,11.440706693558438
50.90909,90.0,0.1488970588235294,0.426859140738311,0.1488970588235294,0.4047128855995804,0.012867647058823529,0.12809646507895597,0.5803993293705227,6.2161563205534645
50.90909,90.90909,0.1488970588235294,0.426859140738311,0.14154411764705882,0.3982029220269764,0.022058823529411766,0.18072543666543886,1.0466570466570466,9.55022239465873
50.90909,91.81818,0.1488970588235294,0.426859140738311,0.14338235294117646,0.37119134386188135,0.022058823529411766,0.19064344916680345,1.0332383665717,9.781086426531655
50.90909,92.72727,0.1488970588235294,0.426859140738311,0.1636029411764706,0.43434364070788206,0.02389705882352941,0.18552269614047337,0.9809959772506589,8.526059643942808
50.90909,93.63636,0.1488970588235294,0.426859140738311,0.15808823529411764,0.4125213578146393,0.03125,0.2368794597533494,1.3275911570485215,11.302964066723582
50.90909,94.54545,0.1488970588235294,0.426859140738311,0.13970588235294118,0.3965373907789481,0.04044117647058824,0.29454929867697793,1.944119558154646,16.186808942083786
50.90909,95.45455,0.1488970588235294,0.426859140738311,0.16176470588235295,0.41554664763167615,0.014705882352941176,0.15989380074280168,0.6105499438832772,7.042126596949379
50.90909,96.36364,0.1488970588235294,0.426859140738311,0.14338235294117646,0.4089608095849841,0.027573529411764705,0.22127371556190317,1.2915479582146248,11.606140012891968
50.90909,97.27273,0.1488970588235294,0.426859140738311,0.13602941176470587,0.41146959262221555,0.012867647058823529,0.12809646507895597,0.635301968635302,6.8562265104673905
50.90909,98.18182,0.1488970588235294,0.426859140738311,0.16176470588235295,0.3927630457367575,0.03125,0.22078359528831534,1.2974186307519642,10.381700544265408
50.90909,99.09091,0.1488970588235294,0.426859140738311,0.1948529411764706,0.4568802613128929,0.02022058823529412,0.16496873708744916,0.6969485208478919,6.244471177061308
50.90909,100.0,0.1488970588235294,0.426859140738311,0.15073529411764705,0.38297013592908435,0.02389705882352941,0.15286905189188665,1.0647395362842518,7.938917769217004
50.90909,100.90909,0.1488970588235294,0.426859140738311,0.13419117647058823,0.35699803229166893,0.02022058823529412,0.16496873708744916,1.0120074412311857,9.156095901424793
50.90909,101.81818,0.1488970588235294,0.426859140738311,0.17095588235294118,0.4228751517865331,0.02022058823529412,0.19561290339119758,0.7943714323642639,8.252387428290296
50.90909,102.72727,0.1488970588235294,0.426859140738311,0.15441176470588236,0.4270534009951029,0.025735294117647058,0.1996299794539452,1.119341563786008,9.760722522853586
50.90909,103.63636,0.1488970588235294,0.426859140738311,0.1636029411764706,0.42577918657300956,0.01838235294117647,0.2004423123294722,0.7546122901928146,8.73169028983255
50.90909,104.54545,0.1488970588235294,0.426859140738311,0.1801470588235294,0.4548603659928904,0.02389705882352941,0.18552269614047337,0.890904509952129,7.708484299959392
50.90909,105.45455,0.1488970588235294,0.426859140738311,0.18382352941176472,0.42831987293629187,0.04411764705882353,0.28768836881550824,1.6118518518518519,12.080329492317462
50.90909,106.36364,0.1488970588235294,0.426859140738311,0.21875,0.48355792711588486,0.058823529411764705,0.3644356545852894,1.8059964726631395,12.958974658271758
50.90909,107.27273,0.1488970588235294,0.426859140738311,0.19117647058823528,0.45843365128593133,0.02022058823529412,0.16496873708744916,0.7103513770180437,6.3745544206412
50.90909,108.18182,0.1488970588235294,0.426859140738311,0.17463235294117646,0.4342812831689203,0.04963235294117647,0.38779711824381874,1.9087719298245616,16.58019086714175
50.90909,109.09091,0.1488970588235294,0.426859140738311,0.17830882352941177,0.4285055707429361,0.012867647058823529,0.12809646507895597,0.4846633575155912,5.154191971491116
50.90909,110.0,0.1488970588235294,0.426859140738311,0.18933823529411764,0.44493913289257947,0.03308823529411765,0.24048911089282582,1.173678532901834,9.575838918570001
50.90909,110.90909,0.1488970588235294,0.426859140738311,0.22242647058823528,0.49692683013679584,0.02389705882352941,0.16447549446232518,0.7215590245893276,5.616166302785756
50.90909,111.81818,0.1488970588235294,0.426859140738311,0.2261029411764706,0.5241661592433621,0.022058823529411766,0.15904465081639652,0.655224330021078,5.30599740913544
50.90909,112.72727,0.1488970588235294,0.426859140738311,0.22058823529411764,0.5247632312978019,0.03860294117647059,0.2651985539047586,1.1753086419753087,9.184980634340597
50.90909,113.63636,0.1488970588235294,0.426859140738311,0.23897058823529413,0.5410136852287656,0.05330882352941176,0.3677967954200598,1.4981956315289646,11.696020667049636
50.90909,114.54545,0.1488970588235294,0.426859140738311,0.23345588235294118,0.5383131400254706,0.05330882352941176,0.31957051092137256,1.5335860795178378,10.786677732956955
50.90909,115.45455,0.1488970588235294,0.426859140738311,0.2867647058823529,0.6582312169430229,0.03860294117647059,0.3040225657858103,0.9040835707502375,7.856319262386713
50.90909,116.36364,0.1488970588235294,0.426859140738311,0.3272058823529412,0.7503925957615825,0.05514705882352941,0.3798458256477907,1.1319184352892218,8.834819764939494
50.90909,117.27273,0.1488970588235294,0.426859140738311,0.375,0.7251087427180245,0.05514705882352941,0.3333671849347706,0.9876543209876544,6.8782314361864305
